Title,cluster
Dự án công nghệ mới,1
"Năng động, thoải mái",2
"Công ty tốt, chế độ đãi ngộ phù hợp",1
"Team hòa đồng, vui vẻ",0
"Môi tường thoải mái, giờ giấc flexible",2
"Môi trường thân thiện, đồng nghiệp nhiệt tình giúp đỡ",0
Môi trường tốt để cống hiến và phát triển,2
Trang thiết bị làm việc tương đối tốt,2
Chính sách phúc lợi công ty tốt,2
"Môi trường trẻ, nhiều dev giỏi",0
Review lương phù hợp năng lực,3
Văn phòng có nhiều cây xanh,3
"Môi trường tốt, có cơ hội phát triển",2
Văn phòng ĐN đẹp,3
"Đa phần là Senior, môi trường thân thiện",3
"Công ty vui, hay ăn vặt",1
Review lương cao,1
Môi trường tốt cho fresher,2
Công ty toàn Devs trẻ,2
Team toàn senior,3
Lead technical cứng,0
Công ty nhiều nữ xinh,1
OT được trả lương,3
Khách hàng đầu tư máy móc ngon,1
Nice place to work,0
"Dự án đa dạng, nhiều công nghệ mới",0
"Team lầy, sếp hiền dễ chịu",3
Team không có gì ngoài tiền,3
"Funny team, lack of care",3
"Văn phòng mới thoáng mát, rộng, nhiều cây xanh",3
"Team Úc chịu chơi, đi Cocobeach",0
"Team vui vẻ, đoàn kết",0
"Team vui, phòng họp hơi ít",3
Sếp quan tâm đến nhân viên nhiệt tình,0
"Môi trường thân thiện, vui vẻ",3
"Văn phòng mới, không gian thoải mái",3
Văn phòng đẹp,3
Văn hóa công ty tốt,1
"Môi trường thân thiện, anh em vui vẻ",3
"Lead trẻ, bựa, dự án công nghệ mới",2
"Dự án châu Âu, teamwork tốt",1
"Môi trường làm việc tốt, có cơ hội phát triển",2
Event hay nhưng còn ít,3
Training Tốt,1
Không OT nhiều,3
Môi trường làm việc tốt cho người mới,2
"Môi trường làm việc không tốt, gò bó nhân viên",1
"Sếp thân thiện, tạo đk cho nhân viên phát triển, học hỏi được nhiều thứ",0
"môi trường tốt, training hóc tập nhiều văn phòng rất đẹp",3
Một môi trường làm việc Tuyệt vời!,2
Môi trường thân thiện,3
Empowering and passionate,3
Nơi tốt để bắt đầu một dev,1
"Đồng nghiệp thân thiện, hòa đồng, môi trường làm việc tốt",0
Môi trường thân thiện và đồng đều,3
Good for new graduated student,3
Team lầy lội lắm luôn,3
Môi trường tốt,2
cty cũng tạm,3
Open space - Great place for talents!,1
good company,3
Môi trường tốt để phát triển kỹ năng,2
"Môi trường làm việc tốt, phù hợp với các bạn mới ra trường",2
"Môi trường hiện đại, năng động, chuyên nghiệp",3
Tập Yoga giữa buổi sáng và giữa buổi chiều,1
Công ty hiện tại có các lớp training bổ ích cho nhân viên.,1
"Cơ sở vật chất tốt, văn hóa đa quốc gia",3
"Môi trường thoải mái, đãi ngộ tốt",2
"Công ty tốt, không OT",1
công ty tệ,1
Thứ bạn phải đánh đổi sẽ lớn hơn rất nhiều thứ bạn nhận được,1
Đáng để trải nghiệm,0
"Công ty gì cũng tốt, trừ CEO",3
Bad for career,3
Cơ bản là tốt,0
Công ty tốt,1
"Cty tot, van phogn dep",3
"Công ty nên làm, đặc biệt cho các bạn trẻ",1
Môi trường làm việc thiếu tổ chức,2
"Good Environment, Bad Boss",3
Môi trường chuyên nghiệp,3
Một công ty rất nên làm,1
"A ""hard work pays off"" place",0
The most fun I have had in any company,3
"Môi trường làm việc chuyên nghiệp, nhiều cơ hội phát triển",2
Outpost24 is the kind of place that makes you feel at peace with yourself.,3
This is an excellent opportunity for everyone to grow and improve.,0
Môi trường làm việc tốt,2
Công ty môi trường Bắc Âu rất tốt. Highly recommend!,2
"Môi trường thoải mái, ít OT, văn phòng oke",2
Môi trường làm việc cực kỳ thân thiện,2
Môi trường tốt,2
"Xếp tâm lý, môi trường thân thiện",3
"Công ty tốt, team vui",1
Môi trường khá ok,2
"Tech lead tâm lý, công ty có nhiều tài năng",1
"Môi trường làm việc tốt, chuyên nghiệp. Một nơi đáng để học tập :)",2
Môi trường chậm phát triển,2
"Sếp tốt, môi trường thân thiện, sáng tạo",2
Áp lực cao,1
"Big boss is nice, snacks are always available, management can be better",0
"Chế độ tốt, thưởng cao, nhiều cơ hội đi nước ngoài.",1
This company provides a welcoming environment for those new to the IT industry.,3
Công ty môi trường tốt,2
It's an ideal environment for newcomers,3
Môi trường khá tốt để bắt đầu sự nghiệp,2
"Môi trường làm việc thoáng đãng, mọi người trong công ty support nhiệt tình",0
"Đội nhóm vui, đồng nghiệp dễ chịu, hầu hết mọi người đều lành và thân thiện",0
Good company to join,3
"Công ty công nghệ, đãi ngộ khá tốt, đóng bảo hiểm full lương",1
"Môi trường thoải mái, không toxic, thân thiện",3
Công ty tốt,1
Good Working Environment,3
Cty ổn thu nhập tốt,2
"Môi trường, chế độ tốt. Lương thưởng ổn định. Nhiều cơ hội đi nước ngoài",3
"Công ty tốt, recommend cho các bạn mới ra trường",0
"Môi trường làm việc chuyên nghiệp, nhiều cơ hội phát triển",2
Môi trường ổn định,3
Ước mơ bắt đầu từ PRDCV!,3
Công ty đáng để gắn bó lâu dài,3
"Môi trường tốt, ổn định, phù hợp gắn bó",2
"Môi trường tốt, lương thưởng ổn và nhiều cơ hội phát triển",2
"Môi trường làm việc tốt, ổn định",2
"Môi trường làm việc chuyên nghiệp, nhiều cơ hội phát triển",2
"Môi trường thân thiện, nhiều cơ hội phát triển",2
"Môi trường đồng nghiệp thân thiện, hỗ trợ nhiệt tình",0
Công ty IT năng động,1
quite a nice place to work,0
Wonderful working place,3
Môi trường đáng mơ ước,2
Môi trường Nhật năng động,2
A great place to work for long-term,0
Môi trường làm việc tốt cho thực tập sinh,2
Good to improve skill in many domains,3
Một công ty tốt,1
"Môi trường tốt, nhiều cơ hội học hỏi và phát triển cho tất cả các level",2
"Môi trường chuyên nghiệp, đồng nghiệp thân thiện",3
Một công ty đáng làm việc,1
Good place to work.,0
Hài lòng với công việc,3
"Chính sách cho nhân viên rõ ràng, có bảo hiểm, gói bảo hiểm sức khoẻ",3
Nơi đáng để làm việc,2
"môi trường làm việc chuyên nghiệp, mọi người hoà đồng, đãi ngộ, lương thưởng cao",3
Công ty thích hợp cho các vị trí senior,1
a option for working,3
"Công ty ổn định, có thể gắn bó lâu dài",3
Công ty có chính sách tốt,2
"Công ty đã ngộ lương thưởng tốt, các trưởng dự án chuyên môn cao, hoà đồng.",0
Công ty tốt,1
"Chế độ tốt, tuy nhiên thủ tục rườm rà",1
"Công ty tốt, nên làm",1
Sếp nên thân thiện và hòa đồng hơn với nhân viên,0
Công ty quá nice,1
"Môi trường làm việc thoải mái, vui vẻ, công ty chăm sóc đời sống nv rất chu đáo",3
Công ty tốt,1
Sep cung kha OK,3
AI Engineer,1
"Công ty tốt, Tuyệt vời cho người có số năm kinh nghiệm từ 2-6 năm",1
Công ty tốt cho một sinh viên mới ra trường,0
Môi trường thân thiện và cải thiện bản thân,3
Môi trường rất tốt để hoàn thiện cả về technical/managment và soft skill,3
"Sếp tốt, lương thưởng chế độ tốt",3
Perfect environment to train yourself,1
"Môi trường thoải mái, chế độ phúc lợi tốt",2
Môi trường rất tốt,2
"Môi trường tốt, chế độ phúc lợi cạnh tranh",2
Môi trường tốt cho fresher,2
"Môi trường khá nhàm chán, lên lương chậm, luôn nỗ lực phát triển",3
"Sếp tốt, phòng làm việc hơi nóng",3
Nhiều thứ để học hỏi,2
"Sếp tốt, mức lương thấp hơn so với mặt bằng",0
"Chế độ ổn, bonus không rõ ràng,delay đánh giá cuối năm=>nghỉ việc mất bonus",1
"Môi trường khá tốt để học hỏi, áp lực tương đối cao",2
môi trường an toàn,2
Môi trường làm việc tốt,2
Môi trường làm việc ổn định nhưng không năng động. Mức lương thấp,2
"Công ty quy mô tầm trung, trung thực về lương thưởng",3
OK cho sv mới ra trường,0
Văn phòng đẹp,3
Công ty khá tốt,1
Cần cải thiện,1
Môi trường tốt,2
Chế độ phúc lợi tốt,2
"Môi trường khá thoải mái dễ chịu, đóng bảo hiểm thất nghiệp theo lương thực nhận",3
Một công ty có dàn nhân sự trẻ và năng động,2
Dự án bắt kịp xu hướng,0
"Môi trường làm việc tốt, WLB",2
"Công ty ổn, phúc lợi tốt",1
Môi trường trẻ và năng lượng,2
"The team are nice, supportive, and open-minded!",0
Môi trường tốt và năng động,2
Good culture,3
"Môi trường trẻ, thân thiện và cởi mở",2
Môi trường làm việc thân thiện và hỗ trợ phát triển cá nhân.,2
Good place for everyone,0
Good place for the career,3
I absolutely love the working environment at Parcel Perform,3
Tốt cho junior và middle,1
Môi trường làm việc tốt,2
ParcelPerform - Fall in love from the first day,3
Môi trường tốt để phát triển <3,2
"Môi trường làm việc, chế độ phúc lợi tốt",2
"Công ti khá ổn cho các bạn front end (junior, mid), các bạn BE (any level)",0
có thể deal lương cao tùy vào điều kiện,3
Môi trường ổn và nhiều thứ để học hỏi,2
Mọi thứ đều vượt ngoài mong đợi,1
Cũng tạm được,3
Môi trường tốt để phát triển,2
Mọi thứ ok!,1
"Môi trường vui vẻ, cơ hội phát triển tốt, sếp tốt",2
Môi trường phù hợp để phát triển bản thân và con đường sự nghiệp,2
Dream company,3
"Môi trường năng động, nhiều cơ hội và thách thức",2
"Môi trường trẻ, công ty phát triển nhanh, tech giỏi",2
Good company,3
Môi trường product - open minded - flexible,1
Công ty tốt - nên vào,1
Xu thế và công nghệ luôn đổi mới,1
"Ngon, nên apply",1
Công ty tốt để phát triển,2
Một môi trường tuyệt vời để phát triển,2
Good for Dev and PM and vice versa for commerce team,3
"Quy trình làm việc văn minh, rõ ràng, quan tâm đến con người",3
Một công ty tốt để cùng đồng hành,1
Một khởi đầu toẹt dời,1
"Môi trường năng động, product tốt",2
Môi trường tuyệt vời để phát triển nghề nghiệp,2
"Môi trường tốt, năng động",3
Công ty cho ăn nhiều quá,1
"Start up trẻ, có nhiều tiềm năng",0
Sếp rất giỏi,0
"Sếp giỏi, môi trường năng động",0
Môi trường làm việc gắn kết,2
Khá ổn nhưng cần cải thiện thêm,3
Nhân viên hòa đồng nhưng khó phát triển,0
CÔNG TY LÀM VIỆC THOẢI MÁI,2
Phù hợp cho ai đã có gia đình,3
Ổn định và có thể lâu dài với người có nhiều kinh nghiệm,3
Phù hợp với người thích chill chill,2
Công ty làm về nhân sự nhưng....,1
No advantage choosing this company,3
Công ty ổn để ổn định,3
This company is inferior to other companies.,3
"môi trường tốt để anh em học hỏi và làm việc chuyên nghiệp, sếp nice",0
"Môi trường làm việc tốt, đồng nghiệp và các sếp rất nice",0
"Môi trường tốt cho phát triển bản thân, cân bằng cuộc sống",2
The working environment offers opportunities for learning and growth,3
Review On Probation,1
Công ty phù hợp với người muốn phát triển bản thân,1
Nice office and package,0
Một môi trường tốt để vừa làm việc vừa cải thiện bản thân,2
"Môi trường chuyên nghiệp, đồng nghiệp thân thiện, giỏi chuyên môn, HR xinhhhh.",3
Môi trường làm việc tốt so với những công ty Nhật khác,2
Công ty hiếm có khó tìm,1
Nếu bạn tìm lương khá + đồng nghiệp tốt + học hỏi nhiều thì dô đây,0
"Môi trường thân thiện, chuyên nghiệp, không OT",3
"Môi trường tốt, flexible",2
Công ty NHẬT mà lạ ghê,1
"Work, and Smile đúng như Vision của công ty",1
Công ty Nhật phong cách Châu Âu,1
Cảm thấy có động lực,0
Good working environment,3
"Sếp tốt, môi trường học hỏi được nhiều",0
Môi trường tốt,2
Môi trg nc ngoài,2
Good company,3
Friendly environment,3
Nhân viên tương đối thoải mái,2
Sếp hơi chán,3
Cấu hình máy tốt,0
Nice boss,1
"Công ty Product Nhật, tính ổn định cao",1
Môi trường và chế độ phúc lợi tương đối tốt,2
Recommend apply AI Intern ở đây,2
I feel great about the company. The company bring a refreshing vibe.,3
Môi trường làm việc thoải mái. Chế độ đãi ngộ tốt. Cơ sở vật chất cần cải thiện.,2
"Công ty ổn định, ít challanges",1
"Công ty sản phẩm, môi trường thoải mái, năng động",2
Làm AI engineer intern khá thú vị,3
"Không gian thoáng, không micro management",3
"Đãi ngộ tốt, sếp lắng nghe",0
Giờ làm việc và không gian làm việc thoải mái,2
Môt trường làm việc tốt,2
Phúc lợi tốt nhưng chưa có cơ hội thăng tiến,2
Hoạt động nội bộ có tính cá nhân hoá cao,3
Môi trường khá lý tưởng để làm việc,2
Great place to work,0
"Môi trường ổn định, worklife balance",3
Hài lòng với công việc và môi trường tại PIXTA,3
Mọi người tốt tính,2
"Môi trường tốt, mọi người thân thiện",2
"Công ty ổn áp, phù hợp với mọi đối tượng",1
Công ty có nhiều hoạt động,1
Công ty tốt để học hỏi và phát triển,2
"Môi trường Nhật Bản ""kiểu mới"" linh hoạt, minh bạch và sáng tạo",2
"Môi trường làm việc chuyên nghiệp, minh bạch với đồng nghiệp thân thiện",3
Great training,0
1 trong những công ty tốt nhất từng làm,1
Đồng nghiệp và sếp rất thân thiện và nhiệt tình,0
"Sếp tốt, đãi ngộ tốt",1
"Môi trường vui vẻ, phúc lợi tốt",2
"Môi trường chuyên nghiệp, vui vẻ, phúc lợi tốt",3
"Sếp tốt, anh em trong cty ai cũng vui tính, nhiệt tình và thân thiện",0
"Công ty thân thiện, văn phòng mới rộng rãi thoải mái",3
Đi làm cực vui !!,1
"Môi trường làm việc trẻ, thân thiện, sếp tốt",2
Phúc lợi tốt,2
Môi trường làm việc thoải mái,2
Môi trường làm việc tốt nhất mà mình đã từng làm,2
"Môi trường global, giờ giấc linh hoạt",2
Benefits khỏi chê,1
Flexible time,1
Lương cao,3
"Lương cao, phúc lợi cực tốt",1
Công ty ok,1
"Sếp tốt, đồng nghiệp thân thiện, giờ giấc thoải mái",0
"Hr chuyên nghiệp, nhân viên trẻ lương cao máy móc xịn, văn phòng đẹp",3
"Môi trường global, nhiều người giỏi",2
Môi trường làm việc lí tưởng cho những bạn trẻ và già mê về ngành game/công nghệ,2
Môi trường tốt để làm việc,2
Môi trường tốt,2
"Sếp tốt, nhân viên tuyệt vời",2
Môi trường tốt,2
"Môi trường làm việc tốt, thân thiện. Startup phát triển nhanh, tầm nhìn tốt.",2
Môi trường cởi mở hoà đồng,0
Nơi đây làm việc rất good,3
Môi trường học tập và phát triển rất tốt,2
Excellent,3
Cty phúc lợi ổn,3
Môi trường để học hỏi nhanh tuy nhiên quá nhiều bất cập,2
"Sếp thân thiện, trả OT cho Intern bằng voucher đồ ăn",3
Công ty tốt,1
Ideal environment for fresher,3
Môi trường tốt,2
Danh tiếng tốt tuy nhiên còn nhiều bất cập,0
A splendid place to work and enjoy life,0
"Flexible, Great Benefits",3
Two Months In: A Newbie’s Experience!,3
Great place to work,0
Great place to work,0
A Fantastic Place to Work and Grow,0
A great place to grow your career and maintain work-life balance,0
"Công ty có môi trường tốt, đáng để làm việc và gắn bó lâu dài.",2
Great place to work and enjoy your life,0
Great place to work,0
Best place to work and dedicate your career!!!,0
A nice workplace and suitable for developing skills,3
A good and comfortable workplace.,0
After 1 year worked here,1
Great working enviroment,3
Best Workplace Ever,3
Finally find some peace while working 9-5,0
Healthy environment to,0
good place to work and grow,0
A great place to work and grow,0
Great working environment with cool teammates,3
Good place to work,0
Good workplace,3
Nice place for working and improving,0
Great place to work,0
Good place to work,0
Good company to work,0
Best place to work,0
"Professional, Career Growth",3
Best company to work,0
"Môi trường làm việc thoải mái, teamwork tốt",2
"Flexible, friendly atmospher, supportive",3
Good Place to work,0
More than expectation,3
"Energetic, Prefect place for growth",3
Nice environment and friendly co-worker,3
Flexible and professional working environment,3
Really love to be here,0
Excellent environment to grow,0
Vượt mức mong muốn của mình!,3
Excellent Working Enviroment,3
Energetic & professional working environment,3
"Flexible, Caring, and Collaborative",1
"Excellent working environment, highly recommended",3
Professional working environment with many benefits,3
Tiệm cận Perfect,1
"Công ty chuyên nghiệp, tuyệt vời",1
Good Company,3
Công ty product đáng trải nghiệm và gắn bó,3
CÔNG TY TUYỆT VỜI,1
"Môi trường làm việc rất tốt, đồng nghiệp thân thiện, không OT",3
"Công ty rất tốt, rất đáng để làm việc...",2
"Nhân viên dễ thương, thân thiện, hòa đồng, lên lương đều đều",0
Môi trường làm việc thân thiện và chế độ tốt,2
Môi trường tuyệt vời để làm việc và luôn có cơ hội ra nước ngoài,2
"Chính sách phúc lợi tốt ! Mức lương đánh giá theo năng lực,",3
"công ty thân thiện, sếp tốt",0
"Phúc lợi tốt, thân thiện và nhiều cơ hội thăng tiến",1
Nhân viên mới nhận vào được nhận macbook,3
"Good company, nice bosses and active environment",3
"Lương cao, work-life balance, văn phòng xịn",0
"Lương cao, môi trường thân thiện",3
"Công ty lương tốt, môi trường ổn định",3
Công ty tốt để gắn bó,1
"Môi trường ổn định, lương cao",3
The best company I have worked for,3
"Lương ổn, môi trường tốt",3
"Công ty Nhật, môi trường phù hợp để phát triển lâu dài",1
Công ty worklife balance,3
"Good environment, friendly co-workers, manager care about me",3
Công ty professional và phúc lợi tốt,2
"Mọi người hoà đồng, công ty tiếp nhận ý kiến của nhân viên và cải thiện.",0
Đánh giá của nhân viên làm được 1 năm,3
"Công ty ổn định, làm lâu dài, phúc lợi tốt",3
Môi trường năng động,2
My company is a great place to work with a positive environment.,0
Good environment for work,3
"Môi trường tốt, sếp thân thiện, work life balance",0
"Sếp tốt, phúc lợi công ty ổn",1
"Công ty Fintech của Nhật , môi trường khâ ổn.",3
Công ty có môi trường ổn nhất mà tôi từng làm,3
"Công ty Nhật, môi trường làm việc cũng ổn",1
Môi trường làm việc cần sự kiên nhẫn và cẩn thận,2
Supportive work evironment,0
"Công ty Fintech của Nhật, môi trường làm việc chuyên nghiệp",3
Môi trường phù hợp để phát triển và gắn bó lâu dài,2
Văn hoá công ty đoàn kết hoà đồng,1
Công ty ổn nhưng bản thân nên chủ động nhiều để có thêm cơ hội,3
"Công ty thuộc tập đoàn lớn, môi trường ổn định",1
"Công ty Nhật, chế độ tốt",1
Fun to work here,0
Good environment for middle to senior engineer,3
"Môi trường làm việc ổn, benefit tốt, lương ổn",3
Môi trường phù hợp nếu muốn ổn định,3
"Môi trường tốt, mức lương ổn",3
"Công ty ổn định, môi trường phù hợp phát triển",2
"Good salary, good environment",3
"safe, provides opportunities development, promotes achievement and supportive",3
Nơi làm việc xứng đáng để trải nghiệm,2
Great company,3
"Open minded working env, friendly leader",1
Restaff là một nơi làm việc tuyệt vời.,2
"Môi trường tốt, đồng nghiệp tận tình, dự án hay",0
"The colleagues are friendly, and the other Dev team members are fun",0
"Thời gian làm việc linh động, đồng nghiệp thân thiện, văn phòng rộng, thoải mái",2
"chuyên nghiệp, thân thiện và nhiều cơ hội phát triển bản thân.",3
"Chế độ tốt, môi trường làm việc khá ổn, không gian làm việc thoải mái",2
"Supportive team, inspiring workspace, dedicated management",3
A Pleasant workplace conducive to develop skill,0
An exceptional workplace with a supportive culture and growth opportunities.,3
Nice working place - work life balance,0
"Pretty good, needs to equalize benefits between company and employees.",1
A company with caring culture,3
Good company and friendly colleagues.,3
Great company,3
Môi trường lý tưởng để gắn bó và phát triển,3
"Môi trường tốt, đồng nghiệp xịn, dự án tuyệt vời",2
Môi trường khá tốt,2
Hiện đang có làn sóng xin nghỉ và tuyển ồ ạt tại team OCEANSmart,3
"Chế độ ổn định, thích hợp gắn bó lâu dài",3
Môi trường tốt để phát triển và gắn bó,2
"Chế độ khá ổn định, thích hợp gắn bó lâu dài",3
"Môi trường thoải mái, vui vẻ, không áp lực",2
Nơi làm việc lý tưởng,3
"môi trường không quá hoàn hảo, nhưng cũng đáng để thử",3
Môi trường ổn,3
Cty hợp lý đáng để gắn bó ổn định,3
Một nơi rất tốt để làm việc,2
Công ty đáng trải nghiệm,0
"Môi trường product, ổn định",3
Môi trường thân thiện,3
It's so good,3
Nhìn chung là khá ổn,3
"Công ty khá ổn, phù hợp gắn bó lâu dài,",3
Tập trung vào con người,3
Một nơi tuyệt vời để làm việc.,2
Positive working environment,3
Software Engineer,1
Môi trường tốt,2
Team OCEAN SMART rất tệ - lead không tốt,1
Môi trường tốt để phát triển và học tập,2
HR siêu cấp vũ trụ và Đồng nghiệp cực kỳ open <3,1
Đồng nghiệp luôn chủ động trong công việc và quan tâm đến người khác,3
Mọi người thân thiện hỗ trợ tốt,2
Mọi thứ đều tốt.,2
"Team thân thiện, cty trang bị hỗ trợ tốt cho nhân viên",3
"Môi trường làm việc thoải mái, đồng nghiệp vui vẻ",2
Tổng quan đáng để thử,3
Môi Trường Làm Việc Tốt,2
Công ty tiềm lực ổn định và phát triển,3
Công ty môi trường làm việc Châu âu,2
Công ty IT chuẩn chỉnh,1
Công ty tốt,1
Môi trường rất là NOT toxic,2
Tôn trọng career path,3
Môi trường làm việc quá tuyệt vời!,2
Một trường là việc tốt phù hợp để phát triển lâu dài,2
Môi trường thân thiện,3
Review công ty,1
Mọi thứ đều ok,1
Môi trường tốt để phát triển sự nghiệp,2
Môi trường ổn để thử sức min từ 3 năm trở lên,3
"Công ty trẻ, dự án thú vị",2
Rất hài lòng về môi trường làm việc,2
Công ty xịn phù hợp gắn bó lâu dài,3
Khá hài lòng về môi trường làm việc của Restaff,2
"Cty rõ ràng thẳn thắn, đáng để đầu tư công sức",1
Môi trường làm việc cởi mở,2
"Môi trường chuyên nghiệp, đồng nghiệp dễ thương",3
Review sau n tháng làm việc,1
Có nhiều benefit tốt cho nhân viên,1
Good Everything,3
Chỉ cần cải thiện 1 điểm thì perfect,1
Good Company,3
Sêp thân thiện,3
Môi trường ổn để làm việc + phát triển,2
"Môi trường làm việc thoải mái, đãi ngộ tốt",2
Công ty nhà người ta,1
Xịn con sò cho các bạn trẻ!,3
"môi trường làm việc năng động, thân thiện",2
Nơi phát triển tốt,2
Sang xịn mịn,3
Moi truong tot,3
"PM cực giỏi thấu hiểu member, team làm việc suopport nhiệt tình",0
Đãi ngộ tốt. Văn hoá trẻ.,1
Môi trường phát triển tốt,2
"Môi trường làm việc tốt, sếp giúp đỡ tận tình, đồng nghiệp vui vẻ, thân thiện",0
"Môi trường tốt, năng động",3
Môi trường vui vẻ hòa đồng,0
"Đồng nghiệp thân thiện, môi trường cởi mở",3
Được quan tâm và làm cái mình thích,3
Công ty tốt,1
Môi trường làm việc quan tâm đến nhân viên,2
"Sếp tốt, tận tình hướng dẫn nếu có bất cứ question nào.",0
"Môi trường làm việc thoải mái, đồng nghiệp thân thiện",2
Mới tham gia vào công ty.,1
Sếp và team lead đều tốt,0
Không khí vui vẻ,3
Công ty tốt,1
Môi trường tuyệt vời ông mặt trời,2
"Đồng nghiệp thân thiện, HR vui vẻ nhiệt tình",0
"Môi trường tốt, thoải mái và ổn định",2
Môi trường làm việc chuyên nghiệp,2
"Môi trường làm việc tốt, sếp vui vẻ, HR nhiệt tình",3
Công ty ổn để gắn bó lâu dài,3
Cty tốt nhất mình từng biết.,2
"Môi trường tốt, đồng nghiệp dễ thương, khá chuyên nghiệp",3
Môi trường tốt để phát triển.,2
Môi trường tự do năng động,2
Môi trường công ty ổn nhất mình từng làm!,3
"Chế độ tốt, môi trường vui vẻ thân thiện",3
Môi trường làm việc và benefit thuộc hàng top,1
"Sep tot, moi nguoi than thien",3
Nơi có thể gắn bó lâu dài,3
"Sếp tốt, mọi người hòa đồng vui vẻ",0
"Môi trường tốt, lương cạnh tranh, không OT",3
Môi trường làm việc thoải mái,2
Friendly colleagues,3
Môi trường tốt,2
Văn phòng đẹp,3
"Môi trường làm việc tốt, thoải mái",2
"Phòng làm việc đẹp, ghế ngồi siêu êm, đồng nghiệp dễ thương",3
"Môi trường năng động, nhiều benefits cho nhân viên",2
Nơi có thể gắn bó lâu dài,3
Thoải mái vui vẻ,2
Environment,3
Môi trường làm việc tốt,2
"Sếp tốt, nhân viên quan liêu",2
Nice & good place,0
"Năng động, đa phần là các bạn trẻ",2
Growing international company: perfect for those who want to succeed,3
"Riêng về phía công ty, công ty tôt đối với nhân viên",1
"Không gian làm việc thoải mái, ít phải OT",2
Công ty năng động,1
Môi trường năng động nhưng không bền,2
"Môi trường làm việc thân thiện, chưa nhiều project lớn",3
Văn hoá trẻ trung năng động,2
Công ty outsource phù hợp với các bạn trẻ mới ra trường,3
"Cty ổn định, văn hoá cty nhà nước",3
Không đáng làm lâu dài,3
Đây là 1 trong những công ty thấy hài lòng nhất tôi từng làm.,1
"Tuyệt vời, OT có lương",3
Môi trường tập thể cao,2
Môi trường tốt. Đồng nghiệp thân thiện,0
Công ty rất tốt cho các bạn muốn học hỏi,2
Chế độ và môi trường tốt,2
Công ty tốt,1
"Đồng nghiệp trẻ, năng động, thời gian làm việc thoải mái",2
Môi trường tốt,2
Môi trường thoải mái,2
Làm việc nhanh gọn,2
"Môi trường làm việc vui vẻ, ít OT",3
"PM tech cứng, có tâm",0
Môi trường trẻ,2
Quản lý tốt,2
"Môi trường năng động, nhanh, gọn, lẹ, ít Drama",2
"Môi Trường Làm Việc Tốt, Mọi Người Giúp Đỡ Nhau Cùng Phát Triển!",2
Môi trường làm việc chuyên nghiệp,2
"Môi trường làm việc tốt, nhiều dự án đa dạng, sếp thân thiện",0
Môi trường làm việc tốt . Sếp và mọi người thân thiện,2
Công ty tốt,1
Tuyệt vời!!!,2
Công ty trẻ !,1
"Môi trường làm việc trẻ, năng động",2
Môi trường làm việc tuyệt vời,2
Great experience!!,3
"Môi trường ổn định, công ty có tiềm lực",3
"Môi trường làm việc tốt, tuy nhiên nên tách rời khối sản xuất với R&D",2
Môi trường làm việc chuyên nghiệp,2
"Môi trường làm việc thân thiện, phúc lợi cạnh tranh",3
"Chính sách rõ ràng, nhiều phúc lợi",2
Great company to contribute to,0
Friendly working environment,3
One of the best company for firmware development,3
"Môi trường ổn định, phúc lợi rất là ổn",3
"Môi trường làm việc thân thiện, hòa đồng giúp đỡ lẫn nhau",0
Mình là fresher mới ra trường,0
Chế độ phúc lợi tốt,2
Rất rất nhiều benefits xịn xò,3
Highly recommend Samsung for those who love to work at stable environment,3
Công ty khá tốt,1
Great company culture - One Samsung,3
Overall thì là một trường đáng để gắn bó lâu dài,3
"Chế độ tốt, lương thưởng cạnh tranh trên thị trường",3
"Good benefits, long-term projects, supportive working environment",3
"Môi trường tốt, phù hợp với các bạn muốn gắn bó lâu dài",2
"Môi trường làm việc trẻ trung, nhiều cơ hội phát triển",2
"Đồng nghiệp vui vẻ, văn hóa công ty đa dạng, cởi mở",0
Rất thích và enjoyable khi làm việc tại SEHC,3
"Môi trường năng động, tham gia bảo hiểm full lương",3
Môi trường làm việc tốt đối với fresher,2
"Lovely company, a second home to me",3
Multinational company in IoT product development,3
"Môi trường thân thiện, có nhiều hoạt động phúc lợi nội bộ",3
Flourish your career pathway,0
"Công ty tốt, benefits cạnh tranh",1
Tốt cho những bạn thích ổn định,3
"Very impressed, fast-paced growing environment",1
"Lương đầu vào cạnh tranh, có canteen ăn trưa miễn phí",3
Gen Z mới ra trường nên rất thích vì đươc học hỏi nhiều,3
Khối lượng công việc và môi trường ổn,3
Công ty mình gắn bó từ hồi mới ra trường đến giờ,3
Khá là ổn áp ạ ^^,3
"Môi trường trẻ trung, thoải mái, đồng nghiệp hòa đồng",0
Môi trường tốt để các bạn trẻ học hỏi,2
"Lương ổn, chế độ cạnh tranh",3
SEHC - where I can confidently contribute,0
"Môi trường làm việc ổn định, có thể gắn bó lâu dài",3
Phúc lợi tốt và nổi bật,2
Dynamic working environment,3
"Big company, nice colleague, competitive benefits",3
Industry's employer of choice,2
SEHC always has room for us to contribute,0
Event nội bộ cực kỳ nhiều và công ty luôn quan tâm nhân viên,1
Công ty có chế độ phúc lợi nổi bật ở khu CNC,1
Dev đã được 4 năm tại SEHC,0
SEHC is always my great work place,0
Sắp có dự án mới nữa nè mấy ní ơi,0
Good company with long-term engagement,3
The company is becoming better everyday,3
Supportive working environment,3
I love my company,3
"Chính sách cạnh tranh và môi trường thân thiện, năng động",2
Employer of choice,2
