Title,cluster
Phù hợp ai muốn lam Product lớn/rèn khả năng làm việc cường độ cao,2
Not a Good benefit,0
Công ty của Thụy Sĩ,2
Moi truong lam viec on,0
"Very interesting product, lovely teamates",0
Great workplace,0
"Good workplace, professional culture",0
Công ty rất ok,0
"Good & fast recruitment process, home-office allowed, excellent environment",0
Một môi trường phát triển bản thân rất tốt,1
"Môi trường thoải mái, tạo điều kiện phát triển kèm theo lương thưởng",0
Công ty môi trường ổn định,2
Môi trường tốt để phát triển cá nhân,1
"Sếp cực thân thiện, môi trường thoải mái",1
Môi trường làm việc thoải mái,1
Môi trường tốt cho fresher,1
"Mức lương phù hợp, công việc thoải mái nhưng về lâu dài sẽ nhàm chán",2
EXCELLENT Company,0
Đãi ngộ công ty tốt,1
"Môi trường tốt cho anh em Dev mảng tài chính, ngân hàng, chứng khoán, bảo hiểm",1
Môi trường tạm ổn cho người thích ổn định 1 công việc,0
"Môi trường vui vẻ, thân thiện",2
"Sếp tốt, đồng nghiệp thân thiện.",2
"Lương, đãi ngộ tốt, môi trường trẻ, học hỏi được nhiều",1
Chế độ phúc lợi tốt,2
Trải nghiệm và rút kinh nghiệm thực tế.,1
"Lương và đãi ngộ khá, môi trường trẻ",1
Product Manager,1
Làm việc hoà đồng,2
"Môi trường siêu đỉnh, benefit tốt. Đồng nghiệp tuỳ team",0
Nơi phù hợp để gắn bó lâu dài,2
HR khá là nhiệt tình khi hỏi phỏng vấn,1
"Sếp Tốt, Môi trường tạm được, văn hoá công ty & HR có vấn đề.",1
Môi trường năng động,0
Công ty nhiều talent,0
Công ty trẻ,2
Overview công ty,2
Môi trường làm việc tốt,2
"Ổn, môi trường trẻ",2
góp ý về trang shopee.vn,2
Mọi người vì mục đích chung,0
Văn hóa công ty tốt,1
Công ty đáng để gắn bó lâu dài,0
Team lead quan tâm và chú trọng ý kiến của ae,0
"Cty ổn, dự án toxic",2
Môi trường làm việc năng động. Mọi người đều rất thân thiện.,0
"Văn phòng tiện nghi, sạch. Nhân viên hòa đồng . Các anh chị leader thân thiện.",0
Công ty có nhiều thay đổi tích cực,0
Phù hợp cho nhân viên mới ra trường,2
Mọi người thân thiện. Phù hợp cho các bạn trẻ muốn học hỏi năng động.,0
"Không chuyên về IT, không quan tâm career path của nhân viên",2
Công ty ko chuyên về IT,2
"Môi trường vui vẻ thân thiện, nhiều phúc lợi, sếp quan tâm và gần gũi nhân viên.",0
"Sếp/đồng nghiệp thân thiện, môi trường học hỏi/làm việc tốt",1
Môi trường khá ổn,2
Chính sách đãi ngộ tốt và quan tâm đến nhân viên,0
Nơi rất tốt để ổn định công việc,0
"Chế độ công ty tốt, đồng nghiệp vui vẻ, môi trường học hỏi tốt",1
Nơi tốt để làm việc,1
Môi trường làm việc phát huy hết khả năng của bạn,1
"Môi trường làm việc tốt, có cơ hội phát triển cho mọi người",2
Môi trường làm việc thoải mái,2
Môi trường làm việc khá tốt,2
"Nhiều quyền lợi, môi trường quốc tế",0
Môi trường làm việc tốt và nhiều benefit,0
"môi trường làm việc năng động, có nhiều công nghệ mới đáng học hỏi",1
Skedulo Việt Nam - Một môi trường tốt cho các bạn muốn thử thách,1
"Giờ làm việc linh hoạt, văn phòng hiện đại, onboard có người hướng dẫn và hỗ trợ",1
Công ty tốt,1
"Công ty lớn , nhiều dự án và cơ hội phát triển",1
Môi trường nhiều cơ hội phát triển,1
"Thoải mái, nhưng không học hỏi được nhiều",2
Bảo hiểm đóng theo lương cơ bản,2
Thời gian làm việc linh động.,2
Môi trường tốt để học hỏi,1
Môi trường tốt,2
Công Ty thoải mái về giờ giấc,0
"Môi trường tốt, có nhiều dự án đa dạng, phù hợp cho anh em muốn gắn bó",1
Môi trường tốt,2
"Môi trường trẻ trung, thoải mái, đồng nghiệp tuyệt vời",1
"Môi trường làm việc chuyên nghiệp, nhiều cơ hội phát triển",1
"Môi trường làm việc trẻ trung, nhiều cơ hội phát triển",1
Flexible time,1
Khá ok thôi,2
Nhiều trải nghiệm mới và học hỏi nhiều điều,1
Môi trường thích hợp để gắn bó lâu dài,1
Nhiều thử thách và cơ hội để phát triển,1
Great company for development,1
"Môi trường thoải mái và linh hoạt, đồng nghiệp sẵn sàng hỗ trợ lẫn nhau",1
Công ty tuyệt vời nhất từ trước đến nay,1
"Môi trường năng động, sáng tạo, nhiều cơ hội phát triển và ra thế giới.",1
Khối lượng công việc ổn,2
Nhân viên nhận được nhiều phúc lợi tốt,1
Đã bên nhau hơn 1 năm,0
"Môi trường làm việc vui vẻ hoà đồng, giờ làm việc flexible, thoải mái",1
Đi làm lúc nào cũng vui vẻ nhộn nhịp,1
"Môi trường làm việc vui vẻ hoà đồng, giờ làm việc flexible, đi làm vui",1
"Không gian làm việc thoáng đãng, khơi gợi khả năng sáng tạo",2
Bên nhau đã được vài năm,1
"Môi trường làm việc thoải mái dễ chịu, thích hợp để gắn bó lâu dài",1
"Công ty công nghệ nhiều cơ hội phát triển bản thân, nâng cao kiến thức",1
Hài lòng với công việc hiện tại,1
Cung cấp đầy đủ thiết bị cho nhân viên,0
Môi trường làm việc thoải mái khơi dậy hứng khởi,1
Công ty công nghệ trong lĩnh vực thương mại điện tử,0
"Môi trường start-up thoải mái, vui vẻ hoà đông, không toxic",0
"Công ty tốt, tạo điều kiện hết sức cho ứng viên",0
"Công ty start up năng động, trẻ trung, nói không với đờ ra ma",1
"Môi trường startup cởi mở, năng động, nhiều hoạt động ngoài giờ",1
"Môi trường làm việc thoải mái, dễ thở",2
Mọi người nên làm việc ở start up ít nhất 1 lần trước khi ra trường,2
"Đồng nghiệp và môi trường global trẻ trung, thoải mái đúng chất CNTT",1
Gen Z mới ra trường nên vào trải nghiệm nha rất hay ho,0
Môi trường trẻ trung năng động. Phù hợp với bạn mới,1
SmartOSC Handico Hà Nội là chân ái của cuộc đời mình,0
Có nhiều cơ hội phát triển cho fresher,2
Được cấp phát đầy đủ trang thiết bị máy tính,2
Bộ quà Welcome khá đẹp và hữu ích,0
"Lương khá cạnh tranh, có pantry ăn uống",2
Công ty khá tạo điều kiện cho nhân viên học tập,1
"Các sếp khá thân thiện, không có rào cản cấp bậc",2
"Một công ty trẻ, năng động, làm việc thoải mái",1
"Có nhiều CLB hoạt động năng nổ, bổ ích",1
"Thời gian làm việc linh hoạt, thích hợp với người có gia đình",2
"Phù hợp với những bạn mới ra trường, chưa có nhiều kinh nghiệm",0
"Môi trường năng động, sếp gần gũi",1
"Môi trường năng động, phù hợp với các bạn trẻ",1
Nơi làm việc tốt để được trao quyền và phát triển,1
A Well-Balanced View of Smart OSC,0
"Cảm thấy được quan tâm, có nhiều cơ hội để phát triển",0
Great place to start,2
"Môi trường ok, sếp tốt, được học hỏi nhiều thứ",1
A Balanced Perspective of Smart OSC - An Insider's Experience,0
"Chế độ đãi ngộ ổn, môi trường tốt",2
Chế độ bảo hiểm và khám sức khỏe tốt,1
Các hoạt động sự kiện được tổ chức khá vui,0
Hoạt động Đào tạo và Phát triển được đầu tư tốt,0
"Các sếp gần gũi, không bị rào cản cấp bậc",0
Công ty hỗ trợ chi phí thi chứng chỉ bên ngoài,1
Được chủ động thời gian nên có thể cân đối việc gia đình,0
Thích nhất được làm việc và chỗ làm linh hoạt,0
"Phúc lợi ổn, môi trường công nghệ năng động, linh hoạt",1
Công ty phù hợp cho bạn có định hướng onsite nước ngoài,0
"Giờ giấc thoải mái, OT có lương",2
Công ty khá quan tâm đến con em cán bộ nhân viên,0
Chấm 9 điểm nhưng có 1 vài điểm cần cải thiện,1
Công ty khá thoải mái trong giờ giấc làm việc,2
"Giờ làm việc thoải mái, đúng chất IT",0
Ấn tượng với bộ quà Welcome của công ty,0
"Giờ làm việc thoải mái, có chính sách WFH",2
Công ty có các hoạt động từ thiện ý nghĩa,1
"Văn hóa mở, đúng chất công ty IT",2
"Môi trường cũng khá thân thiện, nhưng",0
Có cơ hội được đi onsite nước ngoài,2
Đi làm cảm thấy rất thoải mái,1
"Fresher được cấp máy tính đầy đủ,đồng nghiệp nhiệt tình",2
Truyền thông nội bộ và văn hóa công ty khá ổn nhưng,0
"Công ty có nhiều hoạt động, cơ hội tốt cho các fresher gia nhập",1
"Cảm thấy được quan tâm, có nhiều cơ hội để phát triển",1
Nơi làm việc tốt cho fresher,0
Môi trường có nhiều thử thách và cơ hội phát triển,0
"Giờ làm việc linh hoạt, ít OT",2
Phúc lợi cũng ok đấy,2
Sếp trẻ và có tầm nhìn,1
Cực nhiều hoạt động vui,0
"Môi trường làm việc trẻ, năng động",0
Giờ giấc làm việc linh hoạt,2
Môi trường quốc tế nhưng,1
Tốt cho người trẻ,1
Nhân viên chăm chỉ,1
"Thành viên trong team vui tính, dễ gần",1
Hảo công ty,0
"Môi trường tốt, đồng nghiệp tốt, thời gian flexible",2
"Khá ổn để học hỏi, nhân viên được trao nhiều cơ hội",2
Good Environment,1
Cảm ơn vì tất cả,2
Sếp tốt môi trường tốt,2
Trung bình,2
Phù hợp cho fresher,2
Môi trường tốt cho các bạn trẻ học hỏi kinh nghiệm,1
"Công ty ổn, phù hợp gắn bó lâu dài",1
Sếp và công ty rất tốt,2
Môi trường làm việc rất tốt,1
Công ty tốt,1
Công ty ổn,1
Môi trường cần cải thiện nhiều,2
Chuyên nghiệp,1
Chế độ trainning tốt,0
Môi trường khá OK,1
Review công ty,1
Môi trường ổn,1
Cũng ổn ...,2
Môi trường tốt để trau dồi,1
Traning tốt,1
Môi trường làm việc tốt,1
Học việc thì được,2
"The best place for learning, the worst place for working",0
"Team Smartbox học hỏi được nhiều kiến thức mới, tốt",0
Công ty siêu hịn :)),0
Công ty bình thường,2
My Review for Freshers,0
Môi trường tốt,1
Môi trường cởi mở,2
"văn phòng thoáng sạch, giờ giấc thoải mái",2
Thích hợp với các bạn trẻ,2
Môi trường tốt cho các bạn mới,2
"""Sếp tốt"".",2
"Môi trường làm việc thoải mái, trẻ trung, năng động",2
Cần cải thiện môi trường làm việc,1
Nơi tốt để bắt đầu công việc trong ngành IT,1
Review cty,1
"Môi trường làm việc thoải mái, sếp vui vẻ.(HCM)",1
Môi trường tốt để phát triển,1
Cảm thấy bình thường,0
Mọi thứ đều bình thường,2
Thích hợp cho người già và trẻ nhỏ,1
Sếp cho ăn bánh vẽ,2
Văn phòng đẹp,1
"Môi trường làm việc ổn, thích hợp cho các bạn trẻ",1
"Công ty gia đình, ý kiến của nhân viên bị bác bỏ, tăng lương theo kiểu cảm tính",2
Môi trường làm việc trẻ trung năng động,0
"Văn phòng đẹp, Đồng nghiệp nhiệt tình giúp đỡ",1
Văn hóa công ty rất đặc trưng và có sức hút,1
"Môi trường làm việc trẻ trung, năng động",1
Môi trường trẻ trung,1
Môi trường làm việc rất tốt,0
Môi trường làm việc tuyệt vời,0
Nice place to work,1
Super fast paced product company with a rewarding compensation,0
Công ty tốt cả về công việc và phúc lợi,1
Nghe nói công ty khá tốt,1
"công ty có phúc lợi tốt, môi trường và công việc ok",0
Công ty tốt nhất từ trước đến nay mình từng làm việc,0
"Công ty năng động, chuyên nghiệp, giờ giấc thoải mái, nhiều đãi ngộ tốt.",0
Môi trường phù hợp để phát triển bản thân!,0
Great company & people,0
Both challenging and joyful at once,0
Great company to work,0
Pretty great company to work at,0
"Lương tốt, môi trường tốt",0
"Môi trường làm việc châu Âu, làm việc trên tinh thần trust based, tự chủ.",0
Thích công ty này nhất đó giờ,0
Công ty ấn tượng,1
Công ty tốt,1
This is the right place to work with excellent environment and colleagues,0
Môi trường làm việc tuyệt vời,1
Digital analyst,0
Nice Company,0
Awesome company,0
"công việc tốt, môi trường tốt, đồng nghiệp tốt",0
Môi trường làm việc tuyệt vời,1
Môi trường làm việc tốt,1
"Giờ giấc làm việc linh hoạt, phát triển nhân viên được chú trọng",1
"Môi trường tuyệt vời để phát triển, được đi Thuỵ Sỹ hằng năm",1
Good place to work,1
"Thương hiệu lớn, làm với người giỏi, đi Thuỵ Sĩ chơi",0
Môi trường rất tốt nhưng đã thay đổi rất nhiều từ khi merge công ty với TX,1
"Môi trường tốt, phù hợp với ai thích sự ổn định",2
"Công ty có nhiều phúc lợi tốt, môi trường cởi mở và phù hợp để gắn bó lâu dài",2
Lý tưởng để trải nghiệm công ty làm về sản phẩm và chuyển hoá công nghệ web,1
"Công việc, môi trường và các chế độ phúc lợi khác khá ổn",0
"Môi trường thoải mái, chuyên nghiệp, luôn update các công nghệ mới nhất",0
Môi trường lý tưởng để gắn bó và phát triển lâu dài,0
"Sếp không biết bảo vệ nhân viên, HR lộng hành",2
Trang thiết bị quá tệ. Engineering Manager không có tiếng nói. HR lộng hành,2
"Môi trường làm việc thoải mái, đồng nghiệp dễ thương.",1
Môi trường đáng để làm việc,0
Công ty tuyệt vời!,0
"Môi trường cực kỳ chuyên nghiệp, luôn có khoảng trống để phát triển bản thân.",1
Công ty có bạn tên Tùng đẹp trai lắm,0
Môi trường làm việc tốt,0
Công ty tốt,1
A good place to grow your technical skills,0
Mọi thứ đều tuyệt vời,0
"Văn hoá Công ty tuyệt vời, Sếp cũng tuyệt vời",0
Mọi thứ đều ổn,0
I am happy at NVG,0
Có cơ hội phát triển kỹ năng,0
Nothing I dont like,0
A good workplace for senior,0
Môi trường làm việc tốt,1
Happy to work here!,0
Môi trường tốt để học tập,1
"Môi trường tốt, Sếp tốt",1
Đồng nghiệp tốt,1
Nhân viên thực tập sẽ được đào tạo tốt,2
"Môi trường làm việc thân thiện, thoải mái",1
"Môi trường thân thiện, năng động.",2
Đánh giá sau buổi tham quan Solazu,0
Môi trường làm việc tốt,1
Dev tại sotatek,2
Nhìn chung ổn,1
So far so good,0
"Bạn nào muốn đi làm thoải mái, ổn định, thì nên chọn ở đây nhé",0
Công ty chịu khó tổ chức các hoạt động nhưng hưởng ứng không tốt lắm,0
"Công ty thoải mái, phù hợp với người có định hướng ổn định công việc",0
"Môi trường trẻ, thường xuyên khen thưởng nhưng hơi tự phát, cơ chế chưa rõ ràng",0
Không thuộc khối sản xuất nên sẽ chỉ đánh giá về môi trường làm việc,2
"Cấp máy móc dầy đủ, request thiết bị đều dc duyệt",2
Giờ giấc cởi mở hơn nhiều cty Việt Nam không bằng các công ty IT outsourcing,0
"Phỏng vấn khó nhưng quy trình chuyên nghiệp, take care cẩn thận",2
Công ty quan tâm đến phát triển thể chất của nhân viên,0
Flexible working environment,0
"Môi trường khá lành, team mình 20 người nhưng nói không với toxic",0
Bộ phận R&D có anh PM Sinh chuyên môn đỉnh,1
"Công ty hay có thưởng nóng, khen thưởng công khai",2
"Chế độ minh bạch, chưa bao giờ chậm lương",2
Môi trường ổn nhưng cơ sở vật chất không đẹp bằng những bên cũ mình từng làm,2
Thời gian chấm công khá khắt khe so với những công ty mình từng làm.,2
Cty có anh PM Truong.Luu rất tốt,0
"Môi trường trẻ, ít drama, ít toxic, được chấm công linh hoạt, KH global",2
Tử tế với các cháu intern/ fresher,2
Môi trường khá thoải mái + lành nha,1
review xíu về sota cho ae,2
Nhân viên thâm niên có lẻ,2
nói chung là ổn,1
"Công ty môi trường trẻ trung, hệ thống vận hành bài bản",2
Môi trường thoải mái,1
Phúc lợi cũng ổn,0
"Môi trường trẻ, công ty outsource 1000 nhân sự, dự án khá nhiều.",2
Dự án ok - Chế độ vừa phải,2
Công ty cởi mở- quy mô hơn 1000 nhân sự,1
Môi trường - dự án ổn - chế độ tàm tạm,2
"Sếp tốt, thân thiện",2
"Sếp tốt, đồng nghiệp thân thiện",2
Good company,0
Spartan is a part of my life.,0
"Highly considerable place to work, grow, learn and play hard.",0
Excellent company you need consider,0
"Dev bằng Mac M1, tham gia event internal của Yahoo Japan",2
CÔNG TY XỊN XÒ VĂN MINH,0
Công ty xịn xò,2
Cty xịn xò,1
Tết Tây được nghỉ 5 ngày (có thể lên tới 9 ngày),0
Xuất sắc luôn,1
"Môi trường tốt, đồng nghiệp thân thiện",1
Phúc lợi tốt nhưng lương không cạnh tranh,1
Môi trường và con người tuyệt vời,2
"Lương bị giới hạn, khó có cơ hội tăng",2
Môi trường phát triển tốt,1
Môi trường tốt để học hỏi,2
"Môi trường thoải mái, lương bổng và phúc lợi khá tốt và nhiều hoạt động/event",0
"Môi trường được, đồng nghiệp thân ái, nhiều hoạt động",2
"Công ty môi trường mở, tạo điều kiện cho nhân viên phát triển",1
"Văn phòng đẹp, không có OT, thoải mái phát huy",2
"anh PM team tôi hiền khô, dễ thương lắm",0
"Sếp dễ thương, quan tâm đời sống nhân viên",0
Môi trường khá ổn,0
"Vị trí tốt, nhiều ngày lễ, lương về đúng cả ngày lẫn giờ",2
"Mội trường làm việc tốt, đồng nghiệp thân thiện, văn phòng đẹp, đầy đủ tiện nghi",0
"Môi trường, lương bổng tốt.",0
"Văn phòng đẹp, đồng nghiệp thân thiện",1
Khá ổn với mặt bằng chung,0
"Môi trường trẻ, năng động, hòa đồng",0
Công ty cần cải thiện rất nhiều khía cạnh,2
[Môi trường tốt],0
Môi trường OK,0
Môi trường tốt,0
Môi trường khá tốt,2
Môi trường làm việc tốt,2
Cty đẹp môi trường làm việc vui vẻ thân thiện,2
Môi trường tốt,0
Phúc lợi cực kì tốt,2
"Môi trường thân thiện, phúc lơi tốt",2
Môi trường làm việc rất tốt!,1
Môi trường và con người,1
Môi trường làm việc 5 sao.,1
"Công ty Nhật, phong cách Âu Mỹ",2
[Môi Trường Làm Việc Tuyệt Vời],1
Môi trường ổn,1
Công ty rất quan tâm đến nhân viên.,1
Môi trường làm việc good,2
Môi trường làm việc tốt,1
Môi trường làm việc rất tốt!,1
Cảm giác không hài lòng sau khi phỏng vấn,0
Môi trường nhiều cơ hội thăng tiến,2
Công ty có nhiều quan tâm đến nhân viên,1
Công ty có nhiều dự án mới và quy mô.,1
Good for you !,0
Great working environment,0
công ty ổn,2
"Cũng tốt, phù hợp với thị yếu chung",1
"Quy trình rối rắm, ko tính OT",2
Good Company/Bad Work Life Balance,0
Một năm ở TCB,2
Môi trường tốt,2
Môi trường ổn để học,2
"Tuyệt vời, nhưng ít đất cho những người ít năm kinh nghiệm",1
Công ty tốt,1
Càng ngày càng thắt chặt chính sách,2
"Công ty lớn, quy trình đầy đủ, áp lực nhiều, môi trường hơi toxic",2
"Môi trường tốt, lương cao với những người giỏi",1
Một nơi tốt để nhận những bài học đáng giá về cột sống,1
"Nhiều qui trình thủ tục, nên cân nhắc kỹ khi vào",2
"Sếp tốt, công việc áp lực nhưng nếu biết cách sắp xếp thời gian thì OK",0
Văn phòng làm việc xịn,1
"Lương ổn, văn phòng đẹp",1
Môi trường làm việc khá chuyên nghiệp,1
Comfortable environment,0
Môi trường tốt để làm việc và rèn luyện,0
Môi trường làm việc trẻ,2
Good environment for fresher to learn how to deal with your life,0
Môi trường làm việc tốt,1
"Quy trình chặt chẽ, nhiều thủ tục, làm multitask",2
Lương tạm ổn. Môi trường nhà nước,1
"Môi trường làm việc hơi nhà nước một tí, nhưng nói chung là tạm ổn",2
"Môi trường IT khá đóng, văn hóa theo kiểu ngân hàng",2
"Định hướng Nhân sự xuất sắc, best practises updated, văn hóa rất tốt",1
Tốt cho người chịu được áp lực cao và khả năng thích nghi tốt,2
quy trình tốt,1
Tốt nhưng không hợp với cá nhân mình,1
Moi truong nang dong,0
Không khí làm việc vui vẻ,0
Nơi hội tụ của các anh tài,0
"Sếp tốt, được cấp laptop mới",2
Công ty ổn,2
Công Ty Khá Tốt,1
Nơi làm việc tốt,1
Sếp biết lắng nghe và đồng nghiệp rất vui vẻ hòa đồng.,1
"Sếp tốt, mọi thứ đều rất fair",2
"Sếp tốt, đồng nghiệp thân thiện, văn phòng đẹp.",2
Môi trường good,0
Nhân viên thân thiện,2
Lead và đồng nghiệp cư xử cọc cằn và không cởi mở với thực tập sinh,0
Không thoải mái để mọi người cùng góp ý xây dựng mà mang văn hóa vạch lỗi,0
"Môi trường tạm ổn, có thể làm việc lâu dài cùng cty phát triển",2
Công ty tuyệt vời.,1
"Quy trình không rõ ràng, Không OT, có cơm trưa",2
Công ty có tâm,0
"Môi trường làm việc chuyên nghiệp, kỹ luật nhưng cũng không quá",1
"không khí cty khá căng thẳng, thưc tập bi bắt làm khá nhiều",0
Good working environment & benefits,0
Friendly environment and sociable but still professional,0
Công ty tuyệt vời với nhiều cơ hội phát triển nghề nghiệp,0
"Clear benefits, full contracts and binding appendices, full salary insurance",0
Văn hóa làm việc tại Thoughworks Vietnam rất tuyệt vời.,0
"Môi trường khá trẻ và hoà đồng, được làm việc với đồng nghiệp từ nhiều nước.",0
"A friendly, creative, and challenging environment",0
"Môi trường thoải mái, thân thiện",0
"Open environment, flat culture, clear interview process, friendly interviewers",0
Good working environment,0
"Môi trường làm việc thoải mái, trẻ trung và năng động",0
"Good working environment and benefit, recommended place to work and grow.",0
"Dự án đa dạng domain, rất chú trọng personal development và catchup trend IT",0
Good working environment with physical and mental care culture,0
Global working environment and Diversity Culture,0
"Môi trường cởi mở, thân thiện",0
"Ổn, môi trường thân thiện",2
"Môi trường thân thiện, đồng nghiệp như gia đình, nhiều hoạt động team building",0
"Môi trường tốt ổn định, lương cao so mặt bằng",0
Review từ Người Cũ Từng Quen :D,2
"Sếp rất tốt, luôn lắng nghe ý kiến của nhân viên",1
Môi trường tốt,2
"Sếp tốt, môi trường thân thiện, nhiều kiến thức mới",0
"Môi trường ổn, lương phù hợp với các bạn mới ra trường",1
Phù hợp với ai thích ổn định,2
Một lựa chọn OK cho những người thích ổn định,1
phù hợp cho chill guy,2
Software Engineer,2
Thích hợp với những người thích ổn định,1
Đồng nghiệp thân thiện,2
Môi trường công bằng nhưng công việc nhàm chán,2
"Ổn định, lãnh đạo lắng nghe anh em",0
Phù hợp cho người muốn ổn định lâu dài,2
Công ty oke,2
Đãi ngộ tốt nếu mới ra trường. Không phù hợp để làm lâu dài,2
"Công việc lâu dài, ổn định",2
Sếp tốt đồng nghiệp thân thiện,2
Công ty khá tốt cho các bạn mới ra trường,2
"Công ty tốt, ít OT",1
Môi trường làm việc,2
"Môi trường làm việc tốt, học hỏi được nhiều.",1
Công ty ổn,2
Thời gian thoải mái,2
Môi trường làm việc thoải mái,1
Môi trường làm việc OK,2
Lương vừa phải nhưng thoải mái,1
Như bao công ty Nhật,2
Môi trường không quá áp lực,2
Môi trường tốt,1
Tốt cho những ai thích sự ổn định và mới ra trường,2
"Công nghệ hơi cũ, thời gian làm doc khá nhiều",2
"Môi trường tốt, tuy nhiên quy trình vẫn còn rườm rà",2
Môi trường phù hợp với người thích ổn định lâu dài,2
Mình thấy ổn,2
Phù hợp với người mới ra trường,2
"Sếp tốt, môi trường hòa đồng, phù hợp với sinh viên mới ra trường để học hỏi",2
Công việc chính thức đầu tiên sau khi ra trường,2
Pho hợp cho sinh viên mới ra trường,2
Môi trường tốt. Nhân viên thân thiện,2
Leader khá ok,2
"Tốt cho fresher, không dành cho người thiên hướng về techical",2
môi trường tốt,2
"Phúc lợi chế độ ổn, tử tế",2
leader thoải mái,2
"Lương ổn, công việc không thực sự hấp dẫn, không học hỏi được nhiều",2
Khá tốt cho người mới,2
Cơ sở vật chất dưới khá,2
"Cty ở mức tb, ko quá tốt, ko quá xấu",2
Công ty tốt,2
Môi trường tốt,2
Có điều tốt và điều không tốt,0
Môi trường làm việc thoải mái,1
Môi trường tốt để học hỏi cho các bạn mới ra trường,1
Tạm ổn cho sv mới ra trường,2
OT nhiều. Nhưng nhìn chung là nơi tốt để học hỏi quy trình và kỹ năng làm việc.,2
Phù hợp đối với những người mong muốn ổn định lâu dài,2
Quy trình tốt nhưng OT nhiều,2
Flexible working time,0
"Leader giỏi, được học hỏi nhiều",2
TP để lại trong tôi nhiều kỉ niệm,2
"Một môi trường làm việc chuyên nghiệp, thân thiện",1
Góc bóc phốt,0
"Làm việc hiệu quả, lúc không làm thì thoải mái, tươi vui",1
Môi trường tuyệt vời,1
Môi trường làm việc rất ưng,1
Văn phòng đầy đủ,2
"Work-life balance, không bị over trong công việc tại Travala",0
"Lợi ich, sức khoẻ của ae luôn đặt hàng đầu",0
"Công ty tốt, môi trường tốt và lương lậu cao hấp dẫn",2
"Môi trường làm việc lí tưởng, lắng nghe và cải thiện",1
Công ty mọi thứ đều ổn và đáng để gắn bó lâu dài,1
Công ty có nhiều yếu tố nổi bật để giữ chân nhân sự và đáng đầu quân,1
Nhiều yếu tố điều kiện để phát triển trong thời gian sắp tới,1
Công ty ổn và phát triển sản phẩm quốc tế nhiều người dùng,1
"Môi trường văn hoá làm việc tốt, rõ ràng minh bạch",2
Valuable and it's worth to work for Travala,0
Phát triển bản thân rất nhiều khi làm việc tại đây,1
Công ty ok nhất trong các công ty đi làm trước giờ của mình,1
Startup như Travala.com mặt bằng chung là quá được,2
Nhân viên cũ review công tâm :)),1
Startup ok nhất trước giờ gặp và làm việc,2
Một chiếc công ty cũ đáng để nuổi tiếc :((,0
Nhìn chung thì ổn áp,2
"Startup đáng để đầu quân, product challenge, văn hoá, sếp nice quá nice",0
"Công ty gì mà ngập tràn Apple, đồ ăn",0
"Môi trường làm việc trẻ trung, đồng nghiệp thân thiện, bựa, vui, sếp thì nice",0
"Startup năng động cùng sếp, đồng nghiệp tuyệt vời ông mặt trời",0
"Môi trường trẻ, năng động, giờ giấc thoải mái",0
"Công ty năng động, trẻ trung, mọi người chủ động trong công việc",0
Môi trường Startup trẻ năng động và gắn kết,1
"Môi trường ổn, lương hơi thấp",1
"Môi trường tốt, lương thấp",2
"Sếp tốt, thích hợp cho mấy bạn mới ra trường",2
"Môi trường thân thiện, học tập được rất nhiều",2
Cty thoải mái.,2
"Công việc bình thường, lương không cao",2
Môi trường năng động - thân thiện,2
Môi trường làm việc rất tốt !,1
Môi trường làm việc thân thiện năng động,2
"Môi trường làm việc thân thiện, công ty biết lắng nghe và hỗ trợ nhân viên",1
Khá ổn so với mặt bằng chung,0
Môi trường làm việc thân thiện,1
Môi trường làm việc tốt,1
"Sếp tốt, nhân viên mới đều được cấp máy assus siêu mỏng siêu nhẹ, không cánh.",0
How a grateful working environment!,1
Project đa dạng. Phù hợp với Fresher học hỏi.,0
Good Salary,0
Công ty có môi trường năng động,1
Văn hóa doanh nghiệp tốt,1
"Môi trường năng động, thân thiện",1
Môi trường làm việc tốt,1
Môi trường năng động thân thiện,1
Xếp tốt nhân viên làm việc thoải mái,1
"Môi trường thoải mái, hòa đồng, được cấp máy tính làm việc xịn",0
"Công Ty tốt, chế độ đãi ngộ tốt",0
Chế độ phúc lợi tốt,1
Công ty thích hợp với sinh viên mới ra trường,2
"Sếp tốt, giờ giấc thoải mái",2
"Sếp tốt, văn hóa công ty tốt",2
Môi trường thân thiện,2
Good company,0
Công ty tốt để phát triển,1
Công ty phù hợp để gắn bó lâu dài,1
"Competitive salary and benefits, along with the best colleagues",0
"Quản lý tốt, môi trường tốt.",0
"Môi trường làm việc tốt, đồng nghiệp giỏi, benefit ổn",0
Good overall company,0
Công ty lương tốt,2
"Công ty tạm ổn, môi trường làm việc tốt",1
"Môi trường tốt, đồng nghiệp thân thiện",1
"Môi trường làm việc linh hoạt, benefit ổn, đồng nghiệp tốt",0
"Môi trường tốt, đồng nghiệp thân thiện",1
Môi trường làm việc khá tốt,0
Great working environment with the best colleagues,0
Đánh giá công ty Trusting Social,1
"Chế độ tốt, anh em đồng nghiệp giỏi",0
"Môi trường làm việc thân thiện, phúc lợi tốt",1
Công ty tốt,2
Trusting Social is a good company. Best choose for IT major.,0
"team mates are great, yet company need improvement on leadership and culture",0
"Good benefit, high salary , talented colleagues",0
Good company,0
"Môi trường làm việc thân thiện, học hỏi được nhiều",1
"Môi trường làm việc linh hoạt, benefit tốt",0
Công ty có work style linh hoạt,0
"Sếp nice, không có văn hoá OT, đồng nghiệp giỏi",0
Văn hoá share và tôn trọng bản sắc cá nhân,0
